state,city,zip
"Kedah, MY","Sungai Petani, KDH","8600, KDH"
"Kedah, MY","Jeniang, KDH","8700, KDH"
"Kedah, MY","Gurun, KDH","8800, KDH"
"Kedah, MY","Kulim, KDH","9000, KDH"
"Kedah, MY","Kulim, KDH","9007, KDH"
"Kedah, MY","Kulim, KDH","9009, KDH"
"Kedah, MY","Kulim, KDH","9010, KDH"
"Kedah, MY","Kulim, KDH","9020, KDH"
"Kedah, MY","Baling, KDH","9100, KDH"
"Kedah, MY","Kuala Pegang, KDH","9110, KDH"
"Kedah, MY","Kupang, KDH","9200, KDH"
"Kedah, MY","Kuala Ketil, KDH","9300, KDH"
"Kedah, MY","Kuala Ketil, KDH","9310, KDH"
"Kedah, MY","Padang Serai, KDH","9400, KDH"
"Kedah, MY","Padang Serai, KDH","9410, KDH"
"Kedah, MY","Lunas, KDH","9600, KDH"
"Kedah, MY","Karangan, KDH","9700, KDH"
"Kedah, MY","Serdang, KDH","9800, KDH"
"Kedah, MY","Serdang, KDH","9810, KDH"
"Kedah, MY","Bandar Bahru, KDH","14290, KDH"
"Kedah, MY","Bandar Bahru, KDH","14390, KDH"
"Kedah, MY","Bandar Baharu, KDH","34950, KDH"
"Kelantan, MY","Kota Bharu, KTN","15000, KTN"
"Kelantan, MY","Kota Bharu, KTN","15050, KTN"
"Kelantan, MY","Kota Bharu, KTN","15100, KTN"
"Kelantan, MY","Kota Bharu, KTN","15150, KTN"
"Kelantan, MY","Kota Bharu, KTN","15159, KTN"
"Kelantan, MY","Kota Bharu, KTN","15200, KTN"
"Kelantan, MY","Kota Bharu, KTN","15300, KTN"
"Kelantan, MY","Kota Bharu, KTN","15350, KTN"
"Kelantan, MY","Kota Bharu, KTN","15400, KTN"
"Kelantan, MY","Kota Bharu, KTN","15500, KTN"
"Kelantan, MY","Kota Bharu, KTN","15502, KTN"
"Kelantan, MY","Kota Bharu, KTN","15503, KTN"
"Kelantan, MY","Kota Bharu, KTN","15504, KTN"
"Kelantan, MY","Kota Bharu, KTN","15505, KTN"
"Kelantan, MY","Kota Bharu, KTN","15506, KTN"
"Kelantan, MY","Kota Bharu, KTN","15508, KTN"
"Kelantan, MY","Kota Bharu, KTN","15512, KTN"
"Kelantan, MY","Kota Bharu, KTN","15514, KTN"
"Kelantan, MY","Kota Bharu, KTN","15516, KTN"
"Kelantan, MY","Kota Bharu, KTN","15517, KTN"
"Kelantan, MY","Kota Bharu, KTN","15518, KTN"
"Kelantan, MY","Kota Bharu, KTN","15519, KTN"
"Kelantan, MY","Kota Bharu, KTN","15520, KTN"
"Kelantan, MY","Kota Bharu, KTN","15524, KTN"
"Kelantan, MY","Kota Bharu, KTN","15529, KTN"
"Kelantan, MY","Kota Bharu, KTN","15532, KTN"
"Kelantan, MY","Kota Bharu, KTN","15534, KTN"
"Kelantan, MY","Kota Bharu, KTN","15536, KTN"
"Kelantan, MY","Kota Bharu, KTN","15538, KTN"
"Kelantan, MY","Kota Bharu, KTN","15540, KTN"
"Kelantan, MY","Kota Bharu, KTN","15546, KTN"
"Kelantan, MY","Kota Bharu, KTN","15548, KTN"
"Kelantan, MY","Kota Bharu, KTN","15550, KTN"
"Kelantan, MY","Kota Bharu, KTN","15551, KTN"
"Kelantan, MY","Kota Bharu, KTN","15556, KTN"
"Kelantan, MY","Kota Bharu, KTN","15558, KTN"
"Kelantan, MY","Kota Bharu, KTN","15560, KTN"
"Kelantan, MY","Kota Bharu, KTN","15564, KTN"
"Kelantan, MY","Kota Bharu, KTN","15570, KTN"
"Kelantan, MY","Kota Bharu, KTN","15572, KTN"
"Kelantan, MY","Kota Bharu, KTN","15576, KTN"
"Kelantan, MY","Kota Bharu, KTN","15578, KTN"
"Kelantan, MY","Kota Bharu, KTN","15582, KTN"
"Kelantan, MY","Kota Bharu, KTN","15586, KTN"
"Kelantan, MY","Kota Bharu, KTN","15590, KTN"
"Kelantan, MY","Kota Bharu, KTN","15592, KTN"
"Kelantan, MY","Kota Bharu, KTN","15594, KTN"
"Kelantan, MY","Kota Bharu, KTN","15596, KTN"
"Kelantan, MY","Kota Bharu, KTN","15600, KTN"
"Kelantan, MY","Kota Bharu, KTN","15604, KTN"
"Kelantan, MY","Kota Bharu, KTN","15608, KTN"
"Kelantan, MY","Kota Bharu, KTN","15609, KTN"
"Kelantan, MY","Kota Bharu, KTN","15612, KTN"
"Kelantan, MY","Kota Bharu, KTN","15614, KTN"
"Kelantan, MY","Kota Bharu, KTN","15616, KTN"
"Kelantan, MY","Kota Bharu, KTN","15622, KTN"
"Kelantan, MY","Kota Bharu, KTN","15623, KTN"
"Kelantan, MY","Kota Bharu, KTN","15626, KTN"
"Kelantan, MY","Kota Bharu, KTN","15628, KTN"
"Kelantan, MY","Kota Bharu, KTN","15630, KTN"
"Kelantan, MY","Kota Bharu, KTN","15632, KTN"
"Kelantan, MY","Kota Bharu, KTN","15634, KTN"
"Kelantan, MY","Kota Bharu, KTN","15644, KTN"
"Kelantan, MY","Kota Bharu, KTN","15646, KTN"
"Kelantan, MY","Kota Bharu, KTN","15648, KTN"
"Kelantan, MY","Kota Bharu, KTN","15658, KTN"
"Kelantan, MY","Kota Bharu, KTN","15660, KTN"
"Kelantan, MY","Kota Bharu, KTN","15661, KTN"
"Kelantan, MY","Kota Bharu, KTN","15664, KTN"
"Kelantan, MY","Kota Bharu, KTN","15670, KTN"
