state,city,town,zip
"Alaska, US","Akutan, AK","Aleutians East, AK","99553, AK"
"Alaska, US","Cold Bay, AK","Aleutians East, AK","99571, AK"
"Alaska, US","False Pass, AK","Aleutians East, AK","99583, AK"
"Alaska, US","King Cove, AK","Aleutians East, AK","99612, AK"
"Alaska, US","Sand Point, AK","Aleutians East, AK","99661, AK"
"Alaska, US","Adak, AK","Aleutians West (CA), AK","99546, AK"
"Alaska, US","Atka, AK","Aleutians West (CA), AK","99547, AK"
"Alaska, US","Saint George Island, AK","Aleutians West (CA), AK","99591, AK"
"Alaska, US","Nikolski, AK","Aleutians West (CA), AK","99638, AK"
"Alaska, US","Saint Paul Island, AK","Aleutians West (CA), AK","99660, AK"
"Alaska, US","Unalaska, AK","Aleutians West (CA), AK","99685, AK"
"Alaska, US","Dutch Harbor, AK","Aleutians West (CA), AK","99692, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99501, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99502, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99503, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99504, AK"
"Alaska, US","Jber, AK","Anchorage Municipality, AK","99505, AK"
"Alaska, US","Jber, AK","Anchorage Municipality, AK","99506, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99507, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99508, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99509, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99510, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99511, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99513, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99514, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99515, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99516, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99517, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99518, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99519, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99520, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99521, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99522, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99523, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99524, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99529, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99530, AK"
"Alaska, US","Indian, AK","Anchorage Municipality, AK","99540, AK"
"Alaska, US","Chugiak, AK","Anchorage Municipality, AK","99567, AK"
"Alaska, US","Eagle River, AK","Anchorage Municipality, AK","99577, AK"
"Alaska, US","Girdwood, AK","Anchorage Municipality, AK","99587, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99599, AK"
"Alaska, US","Anchorage, AK","Anchorage Municipality, AK","99695, AK"
"Alaska, US","Kongiganak, AK","Bethel Census Area, AK","99545, AK"
"Alaska, US","Akiachak, AK","Bethel Census Area, AK","99551, AK"
"Alaska, US","Akiak, AK","Bethel Census Area, AK","99552, AK"
"Alaska, US","Aniak, AK","Bethel Census Area, AK","99557, AK"
"Alaska, US","Bethel, AK","Bethel Census Area, AK","99559, AK"
"Alaska, US","Chefornak, AK","Bethel Census Area, AK","99561, AK"
"Alaska, US","Crooked Creek, AK","Bethel Census Area, AK","99575, AK"
"Alaska, US","Eek, AK","Bethel Census Area, AK","99578, AK"
"Alaska, US","Goodnews Bay, AK","Bethel Census Area, AK","99589, AK"
"Alaska, US","Kalskag, AK","Bethel Census Area, AK","99607, AK"
"Alaska, US","Kasigluk, AK","Bethel Census Area, AK","99609, AK"
"Alaska, US","Kipnuk, AK","Bethel Census Area, AK","99614, AK"
"Alaska, US","Kwethluk, AK","Bethel Census Area, AK","99621, AK"
"Alaska, US","Kwigillingok, AK","Bethel Census Area, AK","99622, AK"
"Alaska, US","Lower Kalskag, AK","Bethel Census Area, AK","99626, AK"
"Alaska, US","Mekoryuk, AK","Bethel Census Area, AK","99630, AK"
"Alaska, US","Napakiak, AK","Bethel Census Area, AK","99634, AK"
"Alaska, US","Toksook Bay, AK","Bethel Census Area, AK","99637, AK"
"Alaska, US","Nunapitchuk, AK","Bethel Census Area, AK","99641, AK"
"Alaska, US","Platinum, AK","Bethel Census Area, AK","99651, AK"
"Alaska, US","Quinhagak, AK","Bethel Census Area, AK","99655, AK"
"Alaska, US","Red Devil, AK","Bethel Census Area, AK","99656, AK"
"Alaska, US","Sleetmute, AK","Bethel Census Area, AK","99668, AK"
"Alaska, US","Tuluksak, AK","Bethel Census Area, AK","99679, AK"
"Alaska, US","Tuntutuliak, AK","Bethel Census Area, AK","99680, AK"
"Alaska, US","Tununak, AK","Bethel Census Area, AK","99681, AK"
"Alaska, US","Nightmute, AK","Bethel Census Area, AK","99690, AK"
"Alaska, US","King Salmon, AK","Bristol Bay, AK","99613, AK"
"Alaska, US","Naknek, AK","Bristol Bay, AK","99633, AK"
"Alaska, US","South Naknek, AK","Bristol Bay, AK","99670, AK"
"Alaska, US","Clear, AK","Denali, AK","99704, AK"
"Alaska, US","Cantwell, AK","Denali, AK","99729, AK"
"Alaska, US","Healy, AK","Denali, AK","99743, AK"
"Alaska, US","Anderson, AK","Denali, AK","99744, AK"
"Alaska, US","Denali National Park, AK","Denali, AK","99755, AK"
"Alaska, US","Aleknagik, AK","Dillingham (CA), AK","99555, AK"
"Alaska, US","Clarks Point, AK","Dillingham (CA), AK","99569, AK"
"Alaska, US","Dillingham, AK","Dillingham (CA), AK","99576, AK"
"Alaska, US","Ekwok, AK","Dillingham (CA), AK","99580, AK"
"Alaska, US","Manokotak, AK","Dillingham (CA), AK","99628, AK"
"Alaska, US","New Stuyahok, AK","Dillingham (CA), AK","99636, AK"
"Alaska, US","Togiak, AK","Dillingham (CA), AK","99678, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99701, AK"
"Alaska, US","Eielson Afb, AK","Fairbanks North Star, AK","99702, AK"
"Alaska, US","Fort Wainwright, AK","Fairbanks North Star, AK","99703, AK"
"Alaska, US","North Pole, AK","Fairbanks North Star, AK","99705, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99706, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99707, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99708, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99709, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99710, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99711, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99712, AK"
"Alaska, US","Salcha, AK","Fairbanks North Star, AK","99714, AK"
"Alaska, US","Two Rivers, AK","Fairbanks North Star, AK","99716, AK"
"Alaska, US","Ester, AK","Fairbanks North Star, AK","99725, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99775, AK"
"Alaska, US","Fairbanks, AK","Fairbanks North Star, AK","99790, AK"
"Alaska, US","Haines, AK","Haines, AK","99827, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99801, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99802, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99803, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99811, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99812, AK"
"Alaska, US","Auke Bay, AK","Juneau City and Borough, AK","99821, AK"
"Alaska, US","Douglas, AK","Juneau City and Borough, AK","99824, AK"
"Alaska, US","Juneau, AK","Juneau City and Borough, AK","99850, AK"
"Alaska, US","Anchor Point, AK","Kenai Peninsula, AK","99556, AK"
"Alaska, US","Clam Gulch, AK","Kenai Peninsula, AK","99568, AK"
"Alaska, US","Cooper Landing, AK","Kenai Peninsula, AK","99572, AK"
"Alaska, US","Homer, AK","Kenai Peninsula, AK","99603, AK"
"Alaska, US","Hope, AK","Kenai Peninsula, AK","99605, AK"
"Alaska, US","Kasilof, AK","Kenai Peninsula, AK","99610, AK"
"Alaska, US","Kenai, AK","Kenai Peninsula, AK","99611, AK"
"Alaska, US","Moose Pass, AK","Kenai Peninsula, AK","99631, AK"
"Alaska, US","Nikiski, AK","Kenai Peninsula, AK","99635, AK"
"Alaska, US","Ninilchik, AK","Kenai Peninsula, AK","99639, AK"
"Alaska, US","Seldovia, AK","Kenai Peninsula, AK","99663, AK"
"Alaska, US","Seward, AK","Kenai Peninsula, AK","99664, AK"
"Alaska, US","Soldotna, AK","Kenai Peninsula, AK","99669, AK"
"Alaska, US","Sterling, AK","Kenai Peninsula, AK","99672, AK"
"Alaska, US","Tyonek, AK","Kenai Peninsula, AK","99682, AK"
"Alaska, US","Ketchikan, AK","Ketchikan Gateway, AK","99901, AK"
"Alaska, US","Ward Cove, AK","Ketchikan Gateway, AK","99928, AK"
"Alaska, US","Ketchikan, AK","Ketchikan Gateway, AK","99950, AK"
"Alaska, US","Port Lions, AK","Kodiak Island, AK","99550, AK"
"Alaska, US","Karluk, AK","Kodiak Island, AK","99608, AK"
"Alaska, US","Kodiak, AK","Kodiak Island, AK","99615, AK"
"Alaska, US","Kodiak, AK","Kodiak Island, AK","99619, AK"
"Alaska, US","Larsen Bay, AK","Kodiak Island, AK","99624, AK"
"Alaska, US","Old Harbor, AK","Kodiak Island, AK","99643, AK"
"Alaska, US","Ouzinkie, AK","Kodiak Island, AK","99644, AK"
"Alaska, US","Kodiak, AK","Kodiak Island, AK","99697, AK"
"Alaska, US","Alakanuk, AK","Kusilvak, AK","99554, AK"
"Alaska, US","Chevak, AK","Kusilvak, AK","99563, AK"
"Alaska, US","Emmonak, AK","Kusilvak, AK","99581, AK"
"Alaska, US","Marshall, AK","Kusilvak, AK","99585, AK"
"Alaska, US","Hooper Bay, AK","Kusilvak, AK","99604, AK"
"Alaska, US","Kotlik, AK","Kusilvak, AK","99620, AK"
"Alaska, US","Mountain Village, AK","Kusilvak, AK","99632, AK"
"Alaska, US","Pilot Station, AK","Kusilvak, AK","99650, AK"
"Alaska, US","Russian Mission, AK","Kusilvak, AK","99657, AK"
"Alaska, US","Saint Marys, AK","Kusilvak, AK","99658, AK"
"Alaska, US","Scammon Bay, AK","Kusilvak, AK","99662, AK"
"Alaska, US","Nunam Iqua, AK","Kusilvak, AK","99666, AK"
"Alaska, US","Chignik Lake, AK","Lake and Peninsula, AK","99548, AK"
"Alaska, US","Port Heiden, AK","Lake and Peninsula, AK","99549, AK"
"Alaska, US","Chignik, AK","Lake and Peninsula, AK","99564, AK"
"Alaska, US","Chignik Lagoon, AK","Lake and Peninsula, AK","99565, AK"
"Alaska, US","Egegik, AK","Lake and Peninsula, AK","99579, AK"
"Alaska, US","Iliamna, AK","Lake and Peninsula, AK","99606, AK"
"Alaska, US","Levelock, AK","Lake and Peninsula, AK","99625, AK"
"Alaska, US","Nondalton, AK","Lake and Peninsula, AK","99640, AK"
"Alaska, US","Pedro Bay, AK","Lake and Peninsula, AK","99647, AK"
"Alaska, US","Perryville, AK","Lake and Peninsula, AK","99648, AK"
"Alaska, US","Pilot Point, AK","Lake and Peninsula, AK","99649, AK"
"Alaska, US","Port Alsworth, AK","Lake and Peninsula, AK","99653, AK"
"Alaska, US","Wasilla, AK","Matanuska-Susitna Borough, AK","99623, AK"
"Alaska, US","Wasilla, AK","Matanuska-Susitna Borough, AK","99629, AK"
"Alaska, US","Palmer, AK","Matanuska-Susitna Borough, AK","99645, AK"
"Alaska, US","Big Lake, AK","Matanuska-Susitna Borough, AK","99652, AK"
"Alaska, US","Wasilla, AK","Matanuska-Susitna Borough, AK","99654, AK"
"Alaska, US","Skwentna, AK","Matanuska-Susitna Borough, AK","99667, AK"
"Alaska, US","Sutton, AK","Matanuska-Susitna Borough, AK","99674, AK"
"Alaska, US","Talkeetna, AK","Matanuska-Susitna Borough, AK","99676, AK"
"Alaska, US","Trapper Creek, AK","Matanuska-Susitna Borough, AK","99683, AK"
"Alaska, US","Wasilla, AK","Matanuska-Susitna Borough, AK","99687, AK"
"Alaska, US","Willow, AK","Matanuska-Susitna Borough, AK","99688, AK"
"Alaska, US","Houston, AK","Matanuska-Susitna Borough, AK","99694, AK"
"Alaska, US","Saint Michael, AK","Nome (CA), AK","99659, AK"
"Alaska, US","Stebbins, AK","Nome (CA), AK","99671, AK"
"Alaska, US","Unalakleet, AK","Nome (CA), AK","99684, AK"
"Alaska, US","Elim, AK","Nome (CA), AK","99739, AK"
"Alaska, US","Gambell, AK","Nome (CA), AK","99742, AK"
"Alaska, US","Koyuk, AK","Nome (CA), AK","99753, AK"
"Alaska, US","Nome, AK","Nome (CA), AK","99762, AK"
"Alaska, US","Savoonga, AK","Nome (CA), AK","99769, AK"
"Alaska, US","Shaktoolik, AK","Nome (CA), AK","99771, AK"
"Alaska, US","Shishmaref, AK","Nome (CA), AK","99772, AK"
"Alaska, US","Teller, AK","Nome (CA), AK","99778, AK"
"Alaska, US","Wales, AK","Nome (CA), AK","99783, AK"
"Alaska, US","White Mountain, AK","Nome (CA), AK","99784, AK"
"Alaska, US","Brevig Mission, AK","Nome (CA), AK","99785, AK"
"Alaska, US","Anaktuvuk Pass, AK","North Slope, AK","99721, AK"
"Alaska, US","Barrow, AK","North Slope, AK","99723, AK"
"Alaska, US","Prudhoe Bay, AK","North Slope, AK","99734, AK"
"Alaska, US","Kaktovik, AK","North Slope, AK","99747, AK"
"Alaska, US","Point Lay, AK","North Slope, AK","99759, AK"
"Alaska, US","Point Hope, AK","North Slope, AK","99766, AK"
"Alaska, US","Wainwright, AK","North Slope, AK","99782, AK"
"Alaska, US","Nuiqsut, AK","North Slope, AK","99789, AK"
"Alaska, US","Atqasuk, AK","North Slope, AK","99791, AK"
"Alaska, US","Buckland, AK","Northwest Arctic, AK","99727, AK"
"Alaska, US","Deering, AK","Northwest Arctic, AK","99736, AK"
"Alaska, US","Kiana, AK","Northwest Arctic, AK","99749, AK"
"Alaska, US","Kivalina, AK","Northwest Arctic, AK","99750, AK"
"Alaska, US","Kobuk, AK","Northwest Arctic, AK","99751, AK"
"Alaska, US","Kotzebue, AK","Northwest Arctic, AK","99752, AK"
"Alaska, US","Noatak, AK","Northwest Arctic, AK","99761, AK"
"Alaska, US","Noorvik, AK","Northwest Arctic, AK","99763, AK"
"Alaska, US","Selawik, AK","Northwest Arctic, AK","99770, AK"
"Alaska, US","Shungnak, AK","Northwest Arctic, AK","99773, AK"
"Alaska, US","Ambler, AK","Northwest Arctic, AK","99786, AK"
"Alaska, US","Meyers Chuck, AK","Prince of Wales-Hyder, AK","99903, AK"
"Alaska, US","Coffman Cove, AK","Prince of Wales-Hyder, AK","99918, AK"
"Alaska, US","Thorne Bay, AK","Prince of Wales-Hyder, AK","99919, AK"
"Alaska, US","Craig, AK","Prince of Wales-Hyder, AK","99921, AK"
"Alaska, US","Hydaburg, AK","Prince of Wales-Hyder, AK","99922, AK"
"Alaska, US","Hyder, AK","Prince of Wales-Hyder, AK","99923, AK"
"Alaska, US","Klawock, AK","Prince of Wales-Hyder, AK","99925, AK"
"Alaska, US","Metlakatla, AK","Prince of Wales-Hyder, AK","99926, AK"
"Alaska, US","Point Baker, AK","Prince of Wales-Hyder, AK","99927, AK"
"Alaska, US","Sitka, AK","Sitka City and Borough, AK","99835, AK"
"Alaska, US","Yakutat, AK","Skagway-Hoonah-Angoon, AK","99689, AK"
"Alaska, US","Angoon, AK","Skagway-Hoonah-Angoon, AK","99820, AK"
"Alaska, US","Elfin Cove, AK","Skagway-Hoonah-Angoon, AK","99825, AK"
"Alaska, US","Gustavus, AK","Skagway-Hoonah-Angoon, AK","99826, AK"
"Alaska, US","Hoonah, AK","Skagway-Hoonah-Angoon, AK","99829, AK"
"Alaska, US","Pelican, AK","Skagway-Hoonah-Angoon, AK","99832, AK"
"Alaska, US","Skagway, AK","Skagway-Hoonah-Angoon, AK","99840, AK"
"Alaska, US","Tenakee Springs, AK","Skagway-Hoonah-Angoon, AK","99841, AK"
"Alaska, US","Fort Greely, AK","Southeast Fairbanks Census Area, AK","99731, AK"
"Alaska, US","Chicken, AK","Southeast Fairbanks Census Area, AK","99732, AK"
"Alaska, US","Delta Junction, AK","Southeast Fairbanks Census Area, AK","99737, AK"
"Alaska, US","Eagle, AK","Southeast Fairbanks Census Area, AK","99738, AK"
"Alaska, US","Northway, AK","Southeast Fairbanks Census Area, AK","99764, AK"
"Alaska, US","Tanacross, AK","Southeast Fairbanks Census Area, AK","99776, AK"
"Alaska, US","Tok, AK","Southeast Fairbanks Census Area, AK","99780, AK"
"Alaska, US","Chitina, AK","Valdez-Cordova (CA), AK","99566, AK"
"Alaska, US","Copper Center, AK","Valdez-Cordova (CA), AK","99573, AK"
"Alaska, US","Cordova, AK","Valdez-Cordova (CA), AK","99574, AK"
"Alaska, US","Gakona, AK","Valdez-Cordova (CA), AK","99586, AK"
"Alaska, US","Glennallen, AK","Valdez-Cordova (CA), AK","99588, AK"
"Alaska, US","Tatitlek, AK","Valdez-Cordova (CA), AK","99677, AK"
"Alaska, US","Valdez, AK","Valdez-Cordova (CA), AK","99686, AK"
"Alaska, US","Whittier, AK","Valdez-Cordova (CA), AK","99693, AK"
"Alaska, US","Kake, AK","Wrangell-Petersburg (C, AK","99830, AK"
"Alaska, US","Petersburg, AK","Wrangell-Petersburg (C, AK","99833, AK"
"Alaska, US","Port Alexander, AK","Wrangell-Petersburg (C, AK","99836, AK"
"Alaska, US","Wrangell, AK","Wrangell-Petersburg (C, AK","99929, AK"
"Alaska, US","Anvik, AK","Yukon-Koyukuk (CA), AK","99558, AK"
"Alaska, US","Grayling, AK","Yukon-Koyukuk (CA), AK","99590, AK"
"Alaska, US","Holy Cross, AK","Yukon-Koyukuk (CA), AK","99602, AK"
"Alaska, US","Mc Grath, AK","Yukon-Koyukuk (CA), AK","99627, AK"
"Alaska, US","Shageluk, AK","Yukon-Koyukuk (CA), AK","99665, AK"
"Alaska, US","Takotna, AK","Yukon-Koyukuk (CA), AK","99675, AK"
"Alaska, US","Nikolai, AK","Yukon-Koyukuk (CA), AK","99691, AK"
"Alaska, US","Allakaket, AK","Yukon-Koyukuk (CA), AK","99720, AK"
"Alaska, US","Arctic Village, AK","Yukon-Koyukuk (CA), AK","99722, AK"
"Alaska, US","Beaver, AK","Yukon-Koyukuk (CA), AK","99724, AK"
"Alaska, US","Bettles Field, AK","Yukon-Koyukuk (CA), AK","99726, AK"
"Alaska, US","Central, AK","Yukon-Koyukuk (CA), AK","99730, AK"
"Alaska, US","Circle, AK","Yukon-Koyukuk (CA), AK","99733, AK"
"Alaska, US","Fort Yukon, AK","Yukon-Koyukuk (CA), AK","99740, AK"
"Alaska, US","Galena, AK","Yukon-Koyukuk (CA), AK","99741, AK"
"Alaska, US","Hughes, AK","Yukon-Koyukuk (CA), AK","99745, AK"
"Alaska, US","Huslia, AK","Yukon-Koyukuk (CA), AK","99746, AK"
"Alaska, US","Kaltag, AK","Yukon-Koyukuk (CA), AK","99748, AK"
"Alaska, US","Koyukuk, AK","Yukon-Koyukuk (CA), AK","99754, AK"
"Alaska, US","Manley Hot Springs, AK","Yukon-Koyukuk (CA), AK","99756, AK"
"Alaska, US","Lake Minchumina, AK","Yukon-Koyukuk (CA), AK","99757, AK"
"Alaska, US","Minto, AK","Yukon-Koyukuk (CA), AK","99758, AK"
"Alaska, US","Nenana, AK","Yukon-Koyukuk (CA), AK","99760, AK"
"Alaska, US","Nulato, AK","Yukon-Koyukuk (CA), AK","99765, AK"
"Alaska, US","Rampart, AK","Yukon-Koyukuk (CA), AK","99767, AK"
"Alaska, US","Ruby, AK","Yukon-Koyukuk (CA), AK","99768, AK"
"Alaska, US","Stevens Village, AK","Yukon-Koyukuk (CA), AK","99774, AK"
"Alaska, US","Tanana, AK","Yukon-Koyukuk (CA), AK","99777, AK"
"Alaska, US","Venetie, AK","Yukon-Koyukuk (CA), AK","99781, AK"
"Alaska, US","Chalkyitsik, AK","Yukon-Koyukuk (CA), AK","99788, AK"
"Alabama, US","Autaugaville, AL","Autauga, AL","36003, AL"
"Alabama, US","Billingsley, AL","Autauga, AL","36006, AL"
"Alabama, US","Booth, AL","Autauga, AL","36008, AL"
"Alabama, US","Marbury, AL","Autauga, AL","36051, AL"
"Alabama, US","Prattville, AL","Autauga, AL","36066, AL"
"Alabama, US","Prattville, AL","Autauga, AL","36067, AL"
"Alabama, US","Prattville, AL","Autauga, AL","36068, AL"
"Alabama, US","Jones, AL","Autauga, AL","36749, AL"
"Alabama, US","Bay Minette, AL","Baldwin, AL","36507, AL"
"Alabama, US","Bon Secour, AL","Baldwin, AL","36511, AL"
"Alabama, US","Daphne, AL","Baldwin, AL","36526, AL"
"Alabama, US","Spanish Fort, AL","Baldwin, AL","36527, AL"
"Alabama, US","Elberta, AL","Baldwin, AL","36530, AL"
"Alabama, US","Fairhope, AL","Baldwin, AL","36532, AL"
"Alabama, US","Fairhope, AL","Baldwin, AL","36533, AL"
"Alabama, US","Foley, AL","Baldwin, AL","36535, AL"
"Alabama, US","Foley, AL","Baldwin, AL","36536, AL"
"Alabama, US","Gulf Shores, AL","Baldwin, AL","36542, AL"
"Alabama, US","Gulf Shores, AL","Baldwin, AL","36547, AL"
"Alabama, US","Lillian, AL","Baldwin, AL","36549, AL"
"Alabama, US","Little River, AL","Baldwin, AL","36550, AL"
"Alabama, US","Loxley, AL","Baldwin, AL","36551, AL"
"Alabama, US","Magnolia Springs, AL","Baldwin, AL","36555, AL"
"Alabama, US","Montrose, AL","Baldwin, AL","36559, AL"
"Alabama, US","Orange Beach, AL","Baldwin, AL","36561, AL"
"Alabama, US","Perdido, AL","Baldwin, AL","36562, AL"
"Alabama, US","Point Clear, AL","Baldwin, AL","36564, AL"
"Alabama, US","Robertsdale, AL","Baldwin, AL","36567, AL"
"Alabama, US","Seminole, AL","Baldwin, AL","36574, AL"
"Alabama, US","Silverhill, AL","Baldwin, AL","36576, AL"
"Alabama, US","Spanish Fort, AL","Baldwin, AL","36577, AL"
"Alabama, US","Stapleton, AL","Baldwin, AL","36578, AL"
"Alabama, US","Stockton, AL","Baldwin, AL","36579, AL"
"Alabama, US","Summerdale, AL","Baldwin, AL","36580, AL"
"Alabama, US","Clayton, AL","Barbour, AL","36016, AL"
"Alabama, US","Clio, AL","Barbour, AL","36017, AL"
"Alabama, US","Eufaula, AL","Barbour, AL","36027, AL"
"Alabama, US","Louisville, AL","Barbour, AL","36048, AL"
"Alabama, US","Eufaula, AL","Barbour, AL","36072, AL"
"Alabama, US","Brent, AL","Bibb, AL","35034, AL"
"Alabama, US","Brierfield, AL","Bibb, AL","35035, AL"
"Alabama, US","Centreville, AL","Bibb, AL","35042, AL"
"Alabama, US","Green Pond, AL","Bibb, AL","35074, AL"
"Alabama, US","West Blocton, AL","Bibb, AL","35184, AL"
"Alabama, US","Woodstock, AL","Bibb, AL","35188, AL"
"Alabama, US","Randolph, AL","Bibb, AL","36792, AL"
"Alabama, US","Lawley, AL","Bibb, AL","36793, AL"
"Alabama, US","Allgood, AL","Blount, AL","35013, AL"
"Alabama, US","Blountsville, AL","Blount, AL","35031, AL"
"Alabama, US","Cleveland, AL","Blount, AL","35049, AL"
"Alabama, US","Hayden, AL","Blount, AL","35079, AL"
"Alabama, US","Locust Fork, AL","Blount, AL","35097, AL"
"Alabama, US","Oneonta, AL","Blount, AL","35121, AL"
"Alabama, US","Remlap, AL","Blount, AL","35133, AL"
"Alabama, US","Fitzpatrick, AL","Bullock, AL","36029, AL"
"Alabama, US","Midway, AL","Bullock, AL","36053, AL"
"Alabama, US","Perote, AL","Bullock, AL","36061, AL"
"Alabama, US","Union Springs, AL","Bullock, AL","36089, AL"
"Alabama, US","Chapman, AL","Butler, AL","36015, AL"
"Alabama, US","Forest Home, AL","Butler, AL","36030, AL"
"Alabama, US","Georgiana, AL","Butler, AL","36033, AL"
"Alabama, US","Greenville, AL","Butler, AL","36037, AL"
"Alabama, US","Mc Kenzie, AL","Butler, AL","36456, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36201, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36202, AL"
"Alabama, US","Oxford, AL","Calhoun, AL","36203, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36204, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36205, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36206, AL"
"Alabama, US","Anniston, AL","Calhoun, AL","36207, AL"
"Alabama, US","Alexandria, AL","Calhoun, AL","36250, AL"
"Alabama, US","Bynum, AL","Calhoun, AL","36253, AL"
"Alabama, US","Choccolocco, AL","Calhoun, AL","36254, AL"
"Alabama, US","De Armanville, AL","Calhoun, AL","36257, AL"
"Alabama, US","Eastaboga, AL","Calhoun, AL","36260, AL"
"Alabama, US","Jacksonville, AL","Calhoun, AL","36265, AL"
"Alabama, US","Ohatchee, AL","Calhoun, AL","36271, AL"
"Alabama, US","Piedmont, AL","Calhoun, AL","36272, AL"
"Alabama, US","Weaver, AL","Calhoun, AL","36277, AL"
"Alabama, US","Wellington, AL","Calhoun, AL","36279, AL"
"Alabama, US","Cusseta, AL","Chambers, AL","36852, AL"
"Alabama, US","Valley, AL","Chambers, AL","36854, AL"
"Alabama, US","Five Points, AL","Chambers, AL","36855, AL"
"Alabama, US","Lafayette, AL","Chambers, AL","36862, AL"
"Alabama, US","Lanett, AL","Chambers, AL","36863, AL"
"Alabama, US","Cedar Bluff, AL","Cherokee, AL","35959, AL"
"Alabama, US","Centre, AL","Cherokee, AL","35960, AL"
"Alabama, US","Gaylesville, AL","Cherokee, AL","35973, AL"
"Alabama, US","Leesburg, AL","Cherokee, AL","35983, AL"
"Alabama, US","Spring Garden, AL","Cherokee, AL","36275, AL"
"Alabama, US","Clanton, AL","Chilton, AL","35045, AL"
"Alabama, US","Clanton, AL","Chilton, AL","35046, AL"
"Alabama, US","Jemison, AL","Chilton, AL","35085, AL"
"Alabama, US","Thorsby, AL","Chilton, AL","35171, AL"
"Alabama, US","Verbena, AL","Chilton, AL","36091, AL"
"Alabama, US","Maplesville, AL","Chilton, AL","36750, AL"
"Alabama, US","Stanton, AL","Chilton, AL","36790, AL"
"Alabama, US","Butler, AL","Choctaw, AL","36904, AL"
"Alabama, US","Gilbertown, AL","Choctaw, AL","36908, AL"
"Alabama, US","Jachin, AL","Choctaw, AL","36910, AL"
"Alabama, US","Lisman, AL","Choctaw, AL","36912, AL"
"Alabama, US","Melvin, AL","Choctaw, AL","36913, AL"
"Alabama, US","Needham, AL","Choctaw, AL","36915, AL"
"Alabama, US","Pennington, AL","Choctaw, AL","36916, AL"
"Alabama, US","Silas, AL","Choctaw, AL","36919, AL"
"Alabama, US","Toxey, AL","Choctaw, AL","36921, AL"
"Alabama, US","Ward, AL","Choctaw, AL","36922, AL"
"Alabama, US","Dickinson, AL","Clarke, AL","36436, AL"
"Alabama, US","Fulton, AL","Clarke, AL","36446, AL"
"Alabama, US","Grove Hill, AL","Clarke, AL","36451, AL"
"Alabama, US","Whatley, AL","Clarke, AL","36482, AL"
"Alabama, US","Coffeeville, AL","Clarke, AL","36524, AL"
"Alabama, US","Gainestown, AL","Clarke, AL","36540, AL"
"Alabama, US","Jackson, AL","Clarke, AL","36545, AL"
"Alabama, US","Campbell, AL","Clarke, AL","36727, AL"
"Alabama, US","Thomasville, AL","Clarke, AL","36784, AL"
