city,zip
"Grabouw, ZA","7180, ZA"
"Caledon, ZA","7185, ZA"
"Kleinmond, ZA","7195, ZA"
"Kleinmond, ZA","7196, ZA"
"Hermanus, ZA","7200, ZA"
"Onrus River, ZA","7201, ZA"
"Hermanus, ZA","7201, ZA"
"Hermanus, ZA","7202, ZA"
"Hermanus, ZA","7210, ZA"
"Gans Bay, ZA","7220, ZA"
"Gans Bay, ZA","7221, ZA"
"Caledon, ZA","7230, ZA"
"Caledon, ZA","7232, ZA"
"Riviersonderend, ZA","7250, ZA"
"Caledon, ZA","7250, ZA"
"Riviersonderend, ZA","7252, ZA"
"Gans Bay, ZA","7271, ZA"
"Bredasdorp, ZA","7281, ZA"
"Bredasdorp, ZA","7282, ZA"
"Saldanha, ZA","7282, ZA"
"Bredasdorp, ZA","7283, ZA"
"Bredasdorp, ZA","7285, ZA"
"Bredasdorp, ZA","7287, ZA"
"Malmesbury, ZA","7300, ZA"
"Malmesbury, ZA","7302, ZA"
"Malmesbury, ZA","7303, ZA"
"Atlantis, ZA","7304, ZA"
"Malmesbury, ZA","7305, ZA"
"Malmesbury, ZA","7306, ZA"
"Malmesbury, ZA","7307, ZA"
"Malmesbury, ZA","7308, ZA"
"Moorreesburg, ZA","7310, ZA"
"Moorreesburg, ZA","7312, ZA"
"Piketberg, ZA","7320, ZA"
"Piketberg, ZA","7321, ZA"
"Piketberg, ZA","7322, ZA"
"Piketberg, ZA","7323, ZA"
"Piketberg, ZA","7325, ZA"
"Piketberg, ZA","7335, ZA"
"Citrusdal, ZA","7340, ZA"
"Darling, ZA","7345, ZA"
"Dassenberg, ZA","7347, ZA"
"Atlantis, ZA","7348, ZA"
"Kaapstad, ZA","7349, ZA"
"Atlantis, ZA","7349, ZA"
"Dassenberg, ZA","7349, ZA"
"Atlantis, ZA","7350, ZA"
"Darling, ZA","7351, ZA"
"Dassenberg, ZA","7352, ZA"
"Atlantis, ZA","7353, ZA"
"Atlantis, ZA","7354, ZA"
"Hopefield, ZA","7355, ZA"
"Langebaan, ZA","7357, ZA"
"Atlantis, ZA","7358, ZA"
"Velddrif, ZA","7365, ZA"
"Vredenburg, ZA","7375, ZA"
"Vredenburg, ZA","7380, ZA"
"Vredenburg, ZA","7381, ZA"
"Vredenburg, ZA","7382, ZA"
"Saldanha, ZA","7382, ZA"
"Vredenburg, ZA","7390, ZA"
"Saldanha, ZA","7395, ZA"
"Cape Town, ZA","7400, ZA"
"Kaapstad, ZA","7400, ZA"
"Cape Town, ZA","7404, ZA"
"Cape Town, ZA","7405, ZA"
"Rugby, ZA","7405, ZA"
"Maitland, ZA","7405, ZA"
"Ysterplaat, ZA","7405, ZA"
"Kaapstad, ZA","7405, ZA"
"Paarden Island, ZA","7405, ZA"
"Cape Town, ZA","7406, ZA"
"Cape Town, ZA","7407, ZA"
"Cape Town, ZA","7420, ZA"
"Kaapstad, ZA","7420, ZA"
"Cape Town, ZA","7425, ZA"
"Cape Town, ZA","7430, ZA"
"Milnerton, ZA","7435, ZA"
"Cape Town, ZA","7435, ZA"
"Milnerton, ZA","7436, ZA"
"Cape Town, ZA","7437, ZA"
"Cape Town, ZA","7439, ZA"
"Melkbosstrand, ZA","7440, ZA"
"Cape Town, ZA","7441, ZA"
"Bloubergrant, ZA","7441, ZA"
"Milnerton, ZA","7441, ZA"
"Melkbosstrand, ZA","7441, ZA"
"Bloubergstrand, ZA","7441, ZA"
"Table View, ZA","7441, ZA"
"Milnerton, ZA","7442, ZA"
"Milnerton, ZA","7443, ZA"
"Bloubergrant, ZA","7444, ZA"
"Milnerton, ZA","7446, ZA"
"Milnerton, ZA","7447, ZA"
"Milnerton, ZA","7449, ZA"
"Bloubergrant, ZA","7449, ZA"
"Pinelands, ZA","7450, ZA"
"Maitland, ZA","7451, ZA"
"Cape Town, ZA","7455, ZA"
"Langa, ZA","7455, ZA"
"Cape Town, ZA","7456, ZA"
"Goodwood, ZA","7460, ZA"
"Cape Town, ZA","7460, ZA"
"Monte Vista, ZA","7460, ZA"
"Goodwood, ZA","7463, ZA"
"Cape Town, ZA","7463, ZA"
"Matroosfontein, ZA","7465, ZA"
"Goodwood, ZA","7475, ZA"
"Matroosfontein, ZA","7480, ZA"
"Goodwood, ZA","7485, ZA"
"Cape Town, ZA","7489, ZA"
"Cape Town, ZA","7490, ZA"
"Elsies River, ZA","7490, ZA"
"Matroosfontein, ZA","7490, ZA"
"Lavistown, ZA","7490, ZA"
"Elsiesrivier, ZA","7490, ZA"
"Matroosfontein, ZA","7491, ZA"
"Ravensmead, ZA","7493, ZA"
"Belhar, ZA","7493, ZA"
"Cape Town, ZA","7493, ZA"
"Kaapstad, ZA","7493, ZA"
"Matroosfontein, ZA","7493, ZA"
"Cape Town, ZA","7499, ZA"
"Parow, ZA","7500, ZA"
"Cape Town, ZA","7500, ZA"
"Parow, ZA","7501, ZA"
"Parow, ZA","7503, ZA"
"Belhar, ZA","7504, ZA"
"Parow, ZA","7505, ZA"
"Parow, ZA","7506, ZA"
"Cape Town, ZA","7507, ZA"
"Kaapstad, ZA","7525, ZA"
"Cape Town, ZA","7525, ZA"
"Bellville, ZA","7530, ZA"
"Cape Town, ZA","7530, ZA"
"Bellville, ZA","7532, ZA"
"Bellville, ZA","7533, ZA"
"Cape Town, ZA","7535, ZA"
"Bellville, ZA","7536, ZA"
"Bellville, ZA","7537, ZA"
"Bellville, ZA","7538, ZA"
"Bellville, ZA","7539, ZA"
"Bellville, ZA","7540, ZA"
"Cape Town, ZA","7550, ZA"
"Durbanville, ZA","7550, ZA"
"Cape Town, ZA","7551, ZA"
"Brackenfell, ZA","7560, ZA"
"Cape Town, ZA","7560, ZA"
"Cape Town, ZA","7561, ZA"
"Kraaifontein, ZA","7570, ZA"
"Kraaifontein, ZA","7571, ZA"
"Kraaifontein North, ZA","7572, ZA"
"Kuilsrivier, ZA","7579, ZA"
"Kuilsrivier, ZA","7580, ZA"
"Kuils River, ZA","7580, ZA"
"Kuilsriver, ZA","7580, ZA"
"Blackheath, ZA","7580, ZA"
"Kuils River, ZA","7581, ZA"
"Kuils River, ZA","7582, ZA"
"Kuilsrivier, ZA","7583, ZA"
"Stellenbosch, ZA","7600, ZA"
"Stellenbosch, ZA","7601, ZA"
"Stellenbosch, ZA","7602, ZA"
"Stellenbosch, ZA","7603, ZA"
"Stellenbosch, ZA","7604, ZA"
"Stellenbosch, ZA","7605, ZA"
"Stellenbosch, ZA","7607, ZA"
"Stellenbosch, ZA","7608, ZA"
"Stellenbosch, ZA","7611, ZA"
"Stellenbosch, ZA","7612, ZA"
"Stellenbosch, ZA","7613, ZA"
"Stellenbosch, ZA","7614, ZA"
"Stellenbosch, ZA","7615, ZA"
"Paarl, ZA","7622, ZA"
"Paarl, ZA","7623, ZA"
"Paarl, ZA","7624, ZA"
"Paarl, ZA","7625, ZA"
"Paarl, ZA","7626, ZA"
"Huguenot, ZA","7627, ZA"
"Nederburg, ZA","7628, ZA"
"Paarl, ZA","7630, ZA"
"Nederburg, ZA","7645, ZA"
"Nederburg, ZA","7646, ZA"
"Paarl, ZA","7646, ZA"
"Huguenot, ZA","7646, ZA"
"Paarl, ZA","7655, ZA"
"Wellington, ZA","7655, ZA"
"Mbekweni, ZA","7655, ZA"
"Wellington, ZA","7656, ZA"
"Paarl, ZA","7670, ZA"
"Paarl, ZA","7680, ZA"
"Paarl, ZA","7681, ZA"
"Franschhoek, ZA","7690, ZA"
"Franschhoek, ZA","7691, ZA"
"Rondebosch, ZA","7700, ZA"
"Cape Town, ZA","7700, ZA"
"Kaapstad, ZA","7700, ZA"
"Mowbray, ZA","7700, ZA"
"Newlands, ZA","7700, ZA"
"Lansdowne, ZA","7700, ZA"
"Rondebosch, ZA","7702, ZA"
"Cape Town, ZA","7705, ZA"
"Rondebosch, ZA","7707, ZA"
"Nuweland, ZA","7708, ZA"
"Claremont, ZA","7708, ZA"
"Cape Town, ZA","7708, ZA"
"Kaapstad, ZA","7725, ZA"
"Cape Town, ZA","7725, ZA"
"Cape Town, ZA","7735, ZA"
"Claremont, ZA","7740, ZA"
"Cape Town, ZA","7745, ZA"
"Nyanga, ZA","7750, ZA"
"Guguletu, ZA","7750, ZA"
"Ottery, ZA","7750, ZA"
"Khayalitsha, ZA","7750, ZA"
"Gugulethu, ZA","7750, ZA"
"Cape Town, ZA","7750, ZA"
"Cape Town, ZA","7751, ZA"
"Guguletu, ZA","7752, ZA"
"Cape Town, ZA","7755, ZA"
"Guguletu, ZA","7756, ZA"
"Cape Town, ZA","7760, ZA"
"Gatesville, ZA","7762, ZA"
"Gatesville, ZA","7763, ZA"
"Gatesville, ZA","7764, ZA"
"Lansdowne, ZA","7764, ZA"
"Manenberg, ZA","7764, ZA"
"Elspark, ZA","7764, ZA"
"Crawford, ZA","7764, ZA"
"Cape Town, ZA","7764, ZA"
"Athlone, ZA","7764, ZA"
"Cape Town, ZA","7766, ZA"
"Gatesville, ZA","7767, ZA"
"Gatesville, ZA","7769, ZA"
"Lansdowne, ZA","7770, ZA"
"Cape Town, ZA","7779, ZA"
"Kenwyn, ZA","7780, ZA"
"Cape Town, ZA","7780, ZA"
"Gatesville, ZA","7780, ZA"
"Landsdowne, ZA","7780, ZA"
"Lansdowne, ZA","7780, ZA"
"Ottery, ZA","7780, ZA"
"Cape Town, ZA","7782, ZA"
"Cape Town, ZA","7783, ZA"
"Khayalitsha, ZA","7784, ZA"
"Cape Town, ZA","7784, ZA"
"Khayelitsha, ZA","7784, ZA"
"Mitchells Plain, ZA","7784, ZA"
"Mithchells Plain, ZA","7785, ZA"
"Mitchellsplain, ZA","7785, ZA"
"Mitchells Plain, ZA","7785, ZA"
"Cape Town, ZA","7785, ZA"
"Mitchells Plein, ZA","7785, ZA"
"Kaapstad, ZA","7785, ZA"
"Mitchells Plain, ZA","7786, ZA"
"Mitchells Plain, ZA","7787, ZA"
"Mitchells Plain, ZA","7788, ZA"
"Kaapstad, ZA","7789, ZA"
"Cape Town, ZA","7789, ZA"
"Lansdowne, ZA","7790, ZA"
"Khayelitsha, ZA","7791, ZA"
"Khayelitsha, ZA","7793, ZA"
"Khayelitsha, ZA","7794, ZA"
"Strandfontein, ZA","7798, ZA"
"Mitchells Plain, ZA","7798, ZA"
"Wynberg, ZA","7800, ZA"
"Plumstead, ZA","7800, ZA"
"Ottery, ZA","7800, ZA"
"Southfield, ZA","7800, ZA"
"Diep River, ZA","7800, ZA"
"Cape Town, ZA","7800, ZA"
"Cape Town, ZA","7801, ZA"
"Mitchells Plain, ZA","7802, ZA"
"Grassy Park, ZA","7805, ZA"
"Hout Bay, ZA","7806, ZA"
"Houtbaai, ZA","7806, ZA"
"Kaapstad, ZA","7806, ZA"
"Cape Town, ZA","7806, ZA"
"Constantia, ZA","7806, ZA"
"Cape Town, ZA","7808, ZA"
"Cape Town, ZA","7824, ZA"
"Cape Town, ZA","7848, ZA"
"Cape Town, ZA","7864, ZA"
"Cape Town, ZA","7872, ZA"
"Kaapstad, ZA","7872, ZA"
"Cape Town, ZA","7880, ZA"
"Cape Town, ZA","7888, ZA"
"Cape Town, ZA","7915, ZA"
"Cape Town, ZA","7925, ZA"
"Woodstock, ZA","7925, ZA"
"Kaapstad, ZA","7925, ZA"
"Cape Town, ZA","7935, ZA"
"Cape Town, ZA","7937, ZA"
"Cape Town, ZA","7941, ZA"
"Ottery, ZA","7941, ZA"
"Grassy Park, ZA","7941, ZA"
"Tokai, ZA","7945, ZA"
"Heathfield, ZA","7945, ZA"
"Diep River, ZA","7945, ZA"
"Retreat, ZA","7945, ZA"
"Lavender Hill, ZA","7945, ZA"
"Steenberg, ZA","7945, ZA"
"Cape Town, ZA","7945, ZA"
"Lakeside, ZA","7945, ZA"
"Bergvliet, ZA","7945, ZA"
"Muizenberg, ZA","7945, ZA"
"Muizenberg, ZA","7946, ZA"
"Retreat, ZA","7947, ZA"
"Cape Town, ZA","7950, ZA"
"Cape Town, ZA","7965, ZA"
"Cape Town, ZA","7966, ZA"
"Cape Town, ZA","7974, ZA"
"Kaapstad, ZA","7974, ZA"
"Kaapstad, ZA","7975, ZA"
"Simonstad, ZA","7975, ZA"
"Cape Town, ZA","7975, ZA"
"Vishoek, ZA","7975, ZA"
"Fish Hoek, ZA","7975, ZA"
"Fishhoek, ZA","7975, ZA"
"Simon'S Town, ZA","7975, ZA"
"Fish Hoek, ZA","7976, ZA"
"Fish Hoek, ZA","7977, ZA"
"Fish Hoek, ZA","7978, ZA"
"Fish Hoek, ZA","7979, ZA"
"Fish Hoek, ZA","7985, ZA"
"Vishoek, ZA","7990, ZA"
"Fish Hoek, ZA","7990, ZA"
"Fish Hoek, ZA","7995, ZA"
"Simon'S Town, ZA","7995, ZA"
"Vishoek, ZA","7995, ZA"
"Cape Town, ZA","8000, ZA"
"Kaapstad, ZA","8000, ZA"
"Cape Town, ZA","8001, ZA"
"Kaapstad, ZA","8001, ZA"
"Cape Town, ZA","8002, ZA"
"Cape Town, ZA","8003, ZA"
"Kaapstad, ZA","8005, ZA"
"Cape Town, ZA","8005, ZA"
"Cape Town, ZA","8007, ZA"
"Kaapstad, ZA","8008, ZA"
"Cape Town, ZA","8008, ZA"
"Cape Town, ZA","8010, ZA"
"Kaapstad, ZA","8012, ZA"
"Cape Town, ZA","8012, ZA"
"Cape Town, ZA","8017, ZA"
"Cape Town, ZA","8018, ZA"
"Cape Town, ZA","8020, ZA"
"Cape Town, ZA","8040, ZA"
"Kaapstad, ZA","8040, ZA"
"Cape Town, ZA","8050, ZA"
"Kaapstad, ZA","8051, ZA"
"Cape Town, ZA","8051, ZA"
"Kaapstad, ZA","8060, ZA"
"Cape Town, ZA","8060, ZA"
"Piketberg, ZA","8100, ZA"
"Piketberg, ZA","8105, ZA"
"Piketberg, ZA","8110, ZA"
"Piketberg, ZA","8115, ZA"
"Clanwilliam, ZA","8120, ZA"
"Graafwater, ZA","8121, ZA"
"Graafwater, ZA","8122, ZA"
"Lambertsbaai, ZA","8130, ZA"
"Clanwilliam, ZA","8138, ZA"
"Klawer, ZA","8145, ZA"
"Vredendal, ZA","8146, ZA"
"Klawer, ZA","8147, ZA"
"Lutzville, ZA","8149, ZA"
"Vredendal, ZA","8151, ZA"
"Cape Town, ZA","8160, ZA"
"Kaapstad, ZA","8160, ZA"
"Vanrhynsdorp, ZA","8170, ZA"
"Loeriesfontein, ZA","8185, ZA"
"Calvinia, ZA","8190, ZA"
"Calvinia, ZA","8191, ZA"
"Calvinia, ZA","8193, ZA"
"Bitterfontein, ZA","8201, ZA"
"Bitterfontein, ZA","8202, ZA"
"Bitterfontein, ZA","8204, ZA"
"Bitterfontein, ZA","8205, ZA"
"Vredendal, ZA","8207, ZA"
"Garies, ZA","8221, ZA"
"Garies, ZA","8223, ZA"
"Springbok, ZA","8240, ZA"
"Springbok, ZA","8241, ZA"
"Springbok, ZA","8242, ZA"
"Kotzeshoop, ZA","8245, ZA"
"Vioolsdrif, ZA","8246, ZA"
"Springbok, ZA","8247, ZA"
"Kleinsee, ZA","8249, ZA"
"Springbok, ZA","8251, ZA"
"Kamieskroon, ZA","8252, ZA"
"Kamieskroon, ZA","8253, ZA"
"Kamieskroon, ZA","8257, ZA"
"Kamieskroon, ZA","8261, ZA"
"Okiep, ZA","8271, ZA"
"Port Nolloth, ZA","8280, ZA"
"Springbok, ZA","8282, ZA"
"Port Nolloth, ZA","8283, ZA"
"Port Nolloth, ZA","8284, ZA"
"Alexander Bay, ZA","8290, ZA"
"Alexander Bay, ZA","8292, ZA"
"Alexander Bay, ZA","8294, ZA"
"Kimberley, ZA","8300, ZA"
"Kimberley, ZA","8301, ZA"
"Kimberley, ZA","8303, ZA"
"Kimberley, ZA","8306, ZA"
"Pescodia, ZA","8309, ZA"
"Kimberley, ZA","8315, ZA"
"Beaconsfield, ZA","8315, ZA"
"Kimberley, ZA","8320, ZA"
"Kimberley, ZA","8325, ZA"
"Kimberley, ZA","8330, ZA"
"Galeshewe, ZA","8330, ZA"
"Kimberley, ZA","8335, ZA"
"Boshof, ZA","8340, ZA"
"Kimberley, ZA","8345, ZA"
"Mankurwane, ZA","8345, ZA"
"Kimberley, ZA","8350, ZA"
"Kimberley, ZA","8360, ZA"
"Griquatown, ZA","8365, ZA"
"Barkly West, ZA","8375, ZA"
"Barkly West, ZA","8376, ZA"
"Barkly West, ZA","8377, ZA"
"Delportshoop, ZA","8377, ZA"
"Kimberley, ZA","8391, ZA"
"Danielskuil, ZA","8405, ZA"
"Postmasburg, ZA","8420, ZA"
"Mancorp Mine, ZA","8423, ZA"
"Postmasburg, ZA","8423, ZA"
"Postmasburg, ZA","8426, ZA"
"Postmasburg, ZA","8445, ZA"
"Olifantshoek, ZA","8450, ZA"
"Kuruman, ZA","8460, ZA"
"Kuruman, ZA","8461, ZA"
"Kuruman, ZA","8466, ZA"
"Hotazel, ZA","8467, ZA"
"Kuruman, ZA","8468, ZA"
"Kuruman, ZA","8470, ZA"
"Vryburg, ZA","8474, ZA"
"Vryburg, ZA","8476, ZA"
"Mothibistad, ZA","8477, ZA"
"Vryburg, ZA","8478, ZA"
"Vryburg, ZA","8479, ZA"
"Vryburg, ZA","8480, ZA"
"Mothibistad, ZA","8481, ZA"
"Mothibistad, ZA","8482, ZA"
"Vryburg, ZA","8484, ZA"
"Kimberley, ZA","8505, ZA"
"Windsorton, ZA","8510, ZA"
"Warrenton, ZA","8530, ZA"
"Northern Cape, ZA","8530, ZA"
"Warrenton, ZA","8532, ZA"
"Jan Kempdorp, ZA","8534, ZA"
"Jan Kempdorp, ZA","8535, ZA"
"Taung Station, ZA","8537, ZA"
"Jan Kempdorp, ZA","8550, ZA"
"Jan Kempdorp, ZA","8553, ZA"
"Jan Kempdorp, ZA","8560, ZA"
"Hartswater, ZA","8570, ZA"
"Magogong, ZA","8575, ZA"
"Taung, ZA","8576, ZA"
"Taung Sta, ZA","8576, ZA"
"Taung Station, ZA","8577, ZA"
"Ganyesa, ZA","8582, ZA"
"Taung Sta, ZA","8583, ZA"
"Taung Sta, ZA","8585, ZA"
"Taung Sta, ZA","8586, ZA"
"Ganyesa, ZA","8587, ZA"
"Taung Sta, ZA","8588, ZA"
"Taung Sta, ZA","8589, ZA"
"Taung Sta, ZA","8590, ZA"
"Taung Sta, ZA","8591, ZA"
"Taung Sta, ZA","8592, ZA"
"Taung Sta, ZA","8593, ZA"
"Taung Sta, ZA","8594, ZA"
"Taung Sta, ZA","8596, ZA"
"Taung Station, ZA","8597, ZA"
"Taung Station, ZA","8599, ZA"
"Vryburg, ZA","8601, ZA"
"Vryburg, ZA","8602, ZA"
"Vryburg, ZA","8603, ZA"
"Ganyesa, ZA","8604, ZA"
"Taung Station, ZA","8605, ZA"
"Taung Station, ZA","8606, ZA"
"Taung Station, ZA","8607, ZA"
"Taung Station, ZA","8608, ZA"
"Taung, ZA","8609, ZA"
"Vryburg, ZA","8610, ZA"
"Vryburg, ZA","8611, ZA"
"Pomfret, ZA","8611, ZA"
"Pomfret, ZA","8612, ZA"
"Pomfret, ZA","8614, ZA"
"Vryburg, ZA","8615, ZA"
"Vryburg, ZA","8616, ZA"
"Pomfret, ZA","8617, ZA"
"Pomfret, ZA","8618, ZA"
"Pomfret, ZA","8620, ZA"
"Vryburg, ZA","8621, ZA"
"Vryburg, ZA","8622, ZA"
"Ganyesa, ZA","8623, ZA"
"Vryburg, ZA","8624, ZA"
"Pomfret, ZA","8625, ZA"
"Pomfret, ZA","8626, ZA"
"Madibogo, ZA","8655, ZA"
"Vryburg, ZA","8680, ZA"
"Kimberley, ZA","8700, ZA"
"Ritchie, ZA","8701, ZA"
"Jacobsdal, ZA","8710, ZA"
"Douglas, ZA","8730, ZA"
"Kimberley, ZA","8731, ZA"
"Douglas, ZA","8735, ZA"
"Kimberley, ZA","8745, ZA"
"Hopetown, ZA","8750, ZA"
"Hopetown, ZA","8751, ZA"
"Hopetown, ZA","8760, ZA"
"Strydenburg, ZA","8765, ZA"
"Petrusville, ZA","8770, ZA"
"Vanderkloof, ZA","8771, ZA"
"De Aar, ZA","8780, ZA"
"Britstown, ZA","8782, ZA"
"Philipstown, ZA","8795, ZA"
"Upington, ZA","8801, ZA"
"Upington, ZA","8805, ZA"
"Upington, ZA","8806, ZA"
"Upington, ZA","8807, ZA"
"Upington, ZA","8808, ZA"
"Upington, ZA","8809, ZA"
"Upington, ZA","8810, ZA"
"Upington, ZA","8813, ZA"
"Upington, ZA","8815, ZA"
"Upington, ZA","8816, ZA"
"Upington, ZA","8818, ZA"
"Upington, ZA","8820, ZA"
"Grootdrink, ZA","8822, ZA"
"Upington, ZA","8824, ZA"
"Groblershoop, ZA","8826, ZA"
"Groblershoop, ZA","8851, ZA"
"Keimoes, ZA","8860, ZA"
"Keimoes, ZA","8861, ZA"
"Kakamas, ZA","8870, ZA"
"Kakamas, ZA","8873, ZA"
"Kakamas, ZA","8874, ZA"
"Pofadder, ZA","8892, ZA"
"Springbok, ZA","8893, ZA"
"Carnarvon, ZA","8922, ZA"
"Carnarvon, ZA","8925, ZA"
"Prieska, ZA","8930, ZA"
"Niekerkshoop, ZA","8930, ZA"
"Prieska, ZA","8940, ZA"
"Groblershoop, ZA","8943, ZA"
"Bloemfontein, ZA","9300, ZA"
"Bloemfontein, ZA","9301, ZA"
"Bloemfontein, ZA","9302, ZA"
"Bloemfontein, ZA","9303, ZA"
"Bloemfontein, ZA","9305, ZA"
"Bloemfontein, ZA","9306, ZA"
"Bloemfontein, ZA","9307, ZA"
"Mangaung, ZA","9307, ZA"
"Bloemfontein, ZA","9309, ZA"
"Kagisanong, ZA","9309, ZA"
"Bloemfontein, ZA","9310, ZA"
"Bloemfontein, ZA","9311, ZA"
"Bloemfontein, ZA","9312, ZA"
"Bloemfontein, ZA","9313, ZA"
"Bloemfontein, ZA","9315, ZA"
"Bloemfontein, ZA","9317, ZA"
"Bloemfontein, ZA","9320, ZA"
"Bloemfontein, ZA","9321, ZA"
"Bloemfontein, ZA","9322, ZA"
"Bloemfontein, ZA","9323, ZA"
"Kagisanong, ZA","9323, ZA"
"Gasehunelo, ZA","9323, ZA"
"Ga-Sehunelo, ZA","9323, ZA"
"Bloemfontein, ZA","9324, ZA"
"Bloemfontein, ZA","9325, ZA"
"Bloemfontein, ZA","9326, ZA"
"Bloemfontein, ZA","9327, ZA"
"Kagisanong, ZA","9328, ZA"
"Bloemfontein, ZA","9330, ZA"
"Bloemfontein, ZA","9332, ZA"
"Bloemfontein, ZA","9334, ZA"
"Dealesville, ZA","9348, ZA"
"Bloemfontein, ZA","9356, ZA"
"Bloemfontein, ZA","9358, ZA"
"Bloemfontein, ZA","9360, ZA"
"Bloemspruit, ZA","9364, ZA"
"Bloemfontein, ZA","9364, ZA"
"Bloemfontein, ZA","9380, ZA"
"Brandfort, ZA","9400, ZA"
"Theunissen, ZA","9410, ZA"
"Theunissen, ZA","9414, ZA"
"Winburg, ZA","9420, ZA"
"Winburg, ZA","9421, ZA"
"Virginia, ZA","9430, ZA"
"Free State, ZA","9430, ZA"
"Free State, ZA","9431, ZA"
"Virginia, ZA","9431, ZA"
"Virginia, ZA","9432, ZA"
"Virginia, ZA","9433, ZA"
"Virginia, ZA","9435, ZA"
"Virginia, ZA","9437, ZA"
"Welkom, ZA","9438, ZA"
"Virginia, ZA","9439, ZA"
"Ventersburg, ZA","9450, ZA"
"Welkom, ZA","9459, ZA"
"Welkom, ZA","9460, ZA"
"Welkom, ZA","9462, ZA"
"Welkom, ZA","9463, ZA"
"Motsethabong, ZA","9463, ZA"
"Welkom, ZA","9465, ZA"
"Welkom, ZA","9466, ZA"
"Welkom, ZA","9467, ZA"
"Welkom, ZA","9468, ZA"
"Geduldpan, ZA","9468, ZA"
"Welkom, ZA","9469, ZA"
"Welkom, ZA","9470, ZA"
"Welkom, ZA","9471, ZA"
"Welkom, ZA","9473, ZA"
"Motsethabong, ZA","9475, ZA"
"Odendaalsrus, ZA","9476, ZA"
"Welkom, ZA","9477, ZA"
"Motsethabong, ZA","9478, ZA"
"Odendaalsrus, ZA","9480, ZA"
"Hertzogville, ZA","9482, ZA"
"Odendaalsrus, ZA","9483, ZA"
"Merafong, ZA","9483, ZA"
"Virginia, ZA","9484, ZA"
"Senekal, ZA","9485, ZA"
"Motsethabang, ZA","9487, ZA"
"Welkom, ZA","9488, ZA"
"Allanridge, ZA","9490, ZA"
"Allanridge, ZA","9492, ZA"
"Kroonstad, ZA","9499, ZA"
"Kroonstad, ZA","9501, ZA"
"Kroonstad, ZA","9503, ZA"
"Lengau, ZA","9503, ZA"
"Kroonstad, ZA","9505, ZA"
"Viljoenskroon, ZA","9520, ZA"
"Viljoenskroon, ZA","9521, ZA"
"Edenville, ZA","9535, ZA"
"Free State, ZA","9535, ZA"
"Koppies, ZA","9540, ZA"
"Sasolburg, ZA","9580, ZA"
"Parys, ZA","9585, ZA"
"Vredefort, ZA","9595, ZA"
"Senekal, ZA","9600, ZA"
"Arlington, ZA","9602, ZA"
"Marquard, ZA","9610, ZA"
"Lindley, ZA","9630, ZA"
"Petrus Steyn, ZA","9640, ZA"
"Heilbron, ZA","9650, ZA"
"Bothaville, ZA","9660, ZA"
"Bothaville, ZA","9661, ZA"
"Bothaville, ZA","9663, ZA"
"Bultfontein, ZA","9670, ZA"
"Wesselsbron, ZA","9680, ZA"
"Wesselsbron, ZA","9682, ZA"
"Bethlehem, ZA","9700, ZA"
"Theronville, ZA","9701, ZA"
"Bethlehem, ZA","9701, ZA"
"Bethlehem, ZA","9702, ZA"
"Theronville, ZA","9702, ZA"
"Bohlokong, ZA","9702, ZA"
"Bethlehem, ZA","9703, ZA"
"Bethlehem, ZA","9704, ZA"
"Bethlehem, ZA","9705, ZA"
"Bethlehem, ZA","9706, ZA"
"Clarens, ZA","9707, ZA"
"Rosendal, ZA","9720, ZA"
"Fouriesburg, ZA","9725, ZA"
"Ficksburg, ZA","9730, ZA"
"Ficksburg, ZA","9732, ZA"
"Clocolan, ZA","9735, ZA"
"Hobhouse, ZA","9740, ZA"
"Jamestown, ZA","9742, ZA"
"Burgersdorp, ZA","9744, ZA"
"Ladybrand, ZA","9745, ZA"
"Ladybrand, ZA","9746, ZA"
"Ladybrand, ZA","9748, ZA"
"Aliwal-Noord, ZA","9750, ZA"
"Aliwal North, ZA","9750, ZA"
"Aliwal North, ZA","9752, ZA"
"Aliwal North, ZA","9754, ZA"
"Lady Grey, ZA","9755, ZA"
"Herschel, ZA","9756, ZA"
"Excelsior, ZA","9760, ZA"
"Sterkspruit, ZA","9762, ZA"
"Ga-Rapulana, ZA","9775, ZA"
"Garapulana, ZA","9775, ZA"
"Ga-Rapulana, ZA","9780, ZA"
"Bloemfontein, ZA","9781, ZA"
"Botshabelo, ZA","9781, ZA"
"Botshabelo, ZA","9782, ZA"
"Thaba Nchu, ZA","9783, ZA"
"Selosesha, ZA","9783, ZA"
"Ga-Rapulana, ZA","9783, ZA"
"Thaba Nchu, ZA","9784, ZA"
"Botshabelo, ZA","9785, ZA"
"Barkly East, ZA","9786, ZA"
"Barkly East, ZA","9787, ZA"
"Botshabelo, ZA","9788, ZA"
"Botshabelo, ZA","9789, ZA"
"Thaba Nchu, ZA","9790, ZA"
"Colesberg, ZA","9795, ZA"
"Colesberg, ZA","9797, ZA"
"Venterstad, ZA","9798, ZA"
"Paul Roux, ZA","9800, ZA"
"Reitz, ZA","9810, ZA"
"Tweeling, ZA","9820, ZA"
"Frankfort, ZA","9830, ZA"
"Vrede, ZA","9835, ZA"
"Villiers, ZA","9840, ZA"
"Cornelia, ZA","9850, ZA"
"Vrede, ZA","9850, ZA"
"Kestell, ZA","9860, ZA"
"Phuthaditjhaba, ZA","9866, ZA"
"Witsieshoek, ZA","9868, ZA"
